id1,id2,activity
d09,d14,less
d10,d14,less
d01,d15,less
d09,d15,less
d10,d15,less
d01,d16,less
d02,d16,less
d03,d16,less
d04,d16,less
d05,d16,less
d06,d16,less
d07,d16,less
d08,d16,less
d09,d16,less
d10,d16,less
d11,d16,less
d01,d17,less
d09,d17,less
d10,d17,less
d01,d18,less
d09,d18,less
d10,d18,less
d01,d19,less
d02,d19,less
d03,d19,less
d04,d19,less
d05,d19,less
d06,d19,less
d07,d19,less
d08,d19,less
d09,d19,less
d10,d19,less
d11,d19,less
d12,d19,less
d13,d19,less
d14,d19,less
d16,d19,less
d17,d19,less
d01,d20,less
d09,d20,less
d10,d20,less
d16,d20,less
d01,d21,less
d09,d21,less
d10,d21,less
d16,d21,less
d01,d22,less
d02,d22,less
d03,d22,less
d04,d22,less
d05,d22,less
d06,d22,less
d07,d22,less
d08,d22,less
d09,d22,less
d10,d22,less
d11,d22,less
d12,d22,less
d13,d22,less
d14,d22,less
d15,d22,less
d16,d22,less
d17,d22,less
d01,d23,less
d09,d23,less
d10,d23,less
d16,d23,less
d19,d23,less
d22,d23,less
d01,d24,less
d09,d24,less
d10,d24,less
d16,d24,less
d19,d24,less
d22,d24,less
d01,d25,less
d09,d25,less
d10,d25,less
d16,d25,less
d19,d25,less
d22,d25,less
d01,d26,less
d09,d26,less
d10,d26,less
d16,d26,less
d19,d26,less
d22,d26,less
d01,d27,less
d09,d27,less
d10,d27,less
d16,d27,less
d19,d27,less
d22,d27,less
d01,d28,less
d09,d28,less
d10,d28,less
d16,d28,less
d19,d28,less
d22,d28,less
d01,d29,less
d09,d29,less
d10,d29,less
d16,d29,less
d19,d29,less
d22,d29,less
d01,d30,less
d09,d30,less
d10,d30,less
d16,d30,less
d19,d30,less
d22,d30,less
d01,d31,less
d09,d31,less
d10,d31,less
d16,d31,less
d19,d31,less
d22,d31,less
d01,d32,less
d09,d32,less
d10,d32,less
d16,d32,less
d19,d32,less
d22,d32,less
d01,d33,less
d02,d33,less
d03,d33,less
d04,d33,less
d05,d33,less
d06,d33,less
d07,d33,less
d08,d33,less
d09,d33,less
d10,d33,less
d11,d33,less
d12,d33,less
d13,d33,less
d14,d33,less
d15,d33,less
d16,d33,less
d17,d33,less
d18,d33,less
d19,d33,less
d20,d33,less
d21,d33,less
d22,d33,less
d23,d33,less
d24,d33,less
d25,d33,less
d26,d33,less
d27,d33,less
d28,d33,less
d29,d33,less
d31,d33,less
d01,d34,less
d09,d34,less
d10,d34,less
d16,d34,less
d19,d34,less
d22,d34,less
d01,d35,less
d02,d35,less
d03,d35,less
d04,d35,less
d05,d35,less
d06,d35,less
d07,d35,less
d08,d35,less
d09,d35,less
d10,d35,less
d11,d35,less
d12,d35,less
d13,d35,less
d14,d35,less
d15,d35,less
d16,d35,less
d17,d35,less
d18,d35,less
d19,d35,less
d20,d35,less
d21,d35,less
d22,d35,less
d23,d35,less
d24,d35,less
d25,d35,less
d26,d35,less
d27,d35,less
d28,d35,less
d29,d35,less
d30,d35,less
d31,d35,less
d01,d36,less
d09,d36,less
d10,d36,less
d16,d36,less
d19,d36,less
d22,d36,less
d01,d37,less
d09,d37,less
d10,d37,less
d16,d37,less
d19,d37,less
d22,d37,less
d33,d37,less
d35,d37,less
d01,d38,less
d09,d38,less
d10,d38,less
d16,d38,less
d19,d38,less
d22,d38,less
d33,d38,less
d35,d38,less
d01,d39,less
d09,d39,less
d10,d39,less
d16,d39,less
d19,d39,less
d22,d39,less
d33,d39,less
d35,d39,less
d01,d40,less
d09,d40,less
d10,d40,less
d16,d40,less
d19,d40,less
d22,d40,less
d33,d40,less
d35,d40,less
d01,d41,less
d02,d41,less
d03,d41,less
d04,d41,less
d05,d41,less
d06,d41,less
d07,d41,less
d08,d41,less
d09,d41,less
d10,d41,less
d11,d41,less
d12,d41,less
d13,d41,less
d14,d41,less
d15,d41,less
d16,d41,less
d17,d41,less
d18,d41,less
d19,d41,less
d20,d41,less
d21,d41,less
d22,d41,less
d23,d41,less
d24,d41,less
d25,d41,less
d26,d41,less
d27,d41,less
d28,d41,less
d29,d41,less
d30,d41,less
d31,d41,less
d32,d41,less
d33,d41,less
d34,d41,less
d35,d41,less
d36,d41,less
d37,d41,less
d38,d41,less
d39,d41,less
d01,d42,less
d09,d42,less
d10,d42,less
d16,d42,less
d19,d42,less
d22,d42,less
d33,d42,less
d35,d42,less
d41,d42,less
d01,d43,less
d02,d43,less
d03,d43,less
d04,d43,less
d05,d43,less
d06,d43,less
d07,d43,less
d08,d43,less
d09,d43,less
d10,d43,less
d11,d43,less
d12,d43,less
d13,d43,less
d14,d43,less
d15,d43,less
d16,d43,less
d17,d43,less
d18,d43,less
d19,d43,less
d20,d43,less
d21,d43,less
d22,d43,less
d23,d43,less
d24,d43,less
d25,d43,less
d26,d43,less
d27,d43,less
d28,d43,less
d29,d43,less
d30,d43,less
d31,d43,less
d32,d43,less
d33,d43,less
d34,d43,less
d35,d43,less
d36,d43,less
d37,d43,less
d38,d43,less
d39,d43,less
d40,d43,less
d41,d43,less
d01,d44,less
d09,d44,less
d10,d44,less
d16,d44,less
d19,d44,less
d22,d44,less
d33,d44,less
d35,d44,less
d41,d44,less
d43,d44,less
d46,d41,less
d54,d42,less
d45,d43,less
d46,d43,less
d54,d43,less
d55,d43,less
d54,d44,less
d01,d45,less
d09,d45,less
d10,d45,less
d16,d45,less
d19,d45,less
d22,d45,less
d33,d45,less
d35,d45,less
d41,d45,less
d01,d46,less
d09,d46,less
d10,d46,less
d16,d46,less
d19,d46,less
d22,d46,less
d33,d46,less
d35,d46,less
d01,d47,less
d09,d47,less
d10,d47,less
d16,d47,less
d19,d47,less
d22,d47,less
d33,d47,less
d35,d47,less
d41,d47,less
d43,d47,less
d01,d48,less
d09,d48,less
d10,d48,less
d16,d48,less
d19,d48,less
d22,d48,less
d33,d48,less
d35,d48,less
d41,d48,less
d43,d48,less
d01,d49,less
d09,d49,less
d10,d49,less
d16,d49,less
d19,d49,less
d22,d49,less
d33,d49,less
d35,d49,less
d41,d49,less
d43,d49,less
d01,d50,less
d09,d50,less
d10,d50,less
d16,d50,less
d19,d50,less
d22,d50,less
d33,d50,less
d35,d50,less
d41,d50,less
d43,d50,less
d01,d51,less
d09,d51,less
d10,d51,less
d16,d51,less
d19,d51,less
d22,d51,less
d33,d51,less
d35,d51,less
d41,d51,less
d43,d51,less
d01,d52,less
d09,d52,less
d10,d52,less
d16,d52,less
d19,d52,less
d22,d52,less
d33,d52,less
d35,d52,less
d41,d52,less
d43,d52,less
d01,d53,less
d09,d53,less
d10,d53,less
d16,d53,less
d19,d53,less
d22,d53,less
d33,d53,less
d35,d53,less
d41,d53,less
d01,d54,less
d02,d54,less
d03,d54,less
d04,d54,less
d05,d54,less
d06,d54,less
d07,d54,less
d08,d54,less
d09,d54,less
d10,d54,less
d11,d54,less
d12,d54,less
d13,d54,less
d14,d54,less
d15,d54,less
d16,d54,less
d17,d54,less
d18,d54,less
d19,d54,less
d20,d54,less
d21,d54,less
d22,d54,less
d23,d54,less
d24,d54,less
d25,d54,less
d26,d54,less
d27,d54,less
d28,d54,less
d29,d54,less
d30,d54,less
d31,d54,less
d32,d54,less
d33,d54,less
d34,d54,less
d35,d54,less
d36,d54,less
d37,d54,less
d38,d54,less
d39,d54,less
d40,d54,less
d41,d54,less
d01,d55,less
d09,d55,less
d10,d55,less
d16,d55,less
d19,d55,less
d22,d55,less
d33,d55,less
d35,d55,less
d54,d47,less
d54,d48,less
d54,d49,less
d54,d50,less
d54,d51,less
d54,d52,less
d54,d53,less
d46,d54,less
d55,d54,less
d03,d01,great
d04,d01,great
d06,d01,great
d07,d01,great
d14,d01,great
d25,d01,great
d27,d01,great
d28,d01,great
d03,d02,great
d04,d02,great
d06,d02,great
d07,d02,great
d14,d02,great
d25,d02,great
d27,d02,great
d28,d02,great
d04,d03,great
d05,d03,great
d06,d03,great
d07,d03,great
d08,d03,great
d09,d03,great
d10,d03,great
d11,d03,great
d12,d03,great
d13,d03,great
d14,d03,great
d15,d03,great
d16,d03,great
d17,d03,great
d18,d03,great
d19,d03,great
d20,d03,great
d21,d03,great
d22,d03,great
d23,d03,great
d24,d03,great
d25,d03,great
d26,d03,great
d27,d03,great
d28,d03,great
d29,d03,great
d30,d03,great
d31,d03,great
d32,d03,great
d33,d03,great
d34,d03,great
d35,d03,great
d36,d03,great
d37,d03,great
d38,d03,great
d39,d03,great
d40,d03,great
d41,d03,great
d42,d03,great
d43,d03,great
d44,d03,great
d08,d04,great
d09,d04,great
d10,d04,great
d11,d04,great
d12,d04,great
d13,d04,great
d14,d04,great
d15,d04,great
d16,d04,great
d17,d04,great
d18,d04,great
d19,d04,great
d20,d04,great
d21,d04,great
d22,d04,great
d23,d04,great
d24,d04,great
d25,d04,great
d26,d04,great
d27,d04,great
d28,d04,great
d29,d04,great
d30,d04,great
d31,d04,great
d32,d04,great
d33,d04,great
d34,d04,great
d35,d04,great
d36,d04,great
d37,d04,great
d38,d04,great
d39,d04,great
d40,d04,great
d41,d04,great
d42,d04,great
d43,d04,great
d44,d04,great
d14,d05,great
d25,d05,great
d27,d05,great
d28,d05,great
d09,d06,great
d10,d06,great
d11,d06,great
d12,d06,great
d13,d06,great
d14,d06,great
d15,d06,great
d16,d06,great
d17,d06,great
d18,d06,great
d19,d06,great
d20,d06,great
d21,d06,great
d22,d06,great
d23,d06,great
d24,d06,great
d25,d06,great
d26,d06,great
d27,d06,great
d28,d06,great
d29,d06,great
d30,d06,great
d31,d06,great
d32,d06,great
d33,d06,great
d34,d06,great
d35,d06,great
d36,d06,great
d37,d06,great
d38,d06,great
d39,d06,great
d40,d06,great
d41,d06,great
d42,d06,great
d43,d06,great
d44,d06,great
d11,d07,great
d12,d07,great
d13,d07,great
d14,d07,great
d15,d07,great
d16,d07,great
d17,d07,great
d18,d07,great
d19,d07,great
d20,d07,great
d21,d07,great
d22,d07,great
d23,d07,great
d24,d07,great
d25,d07,great
d26,d07,great
d27,d07,great
d28,d07,great
d29,d07,great
d30,d07,great
d31,d07,great
d32,d07,great
d33,d07,great
d34,d07,great
d35,d07,great
d36,d07,great
d37,d07,great
d38,d07,great
d39,d07,great
d40,d07,great
d41,d07,great
d42,d07,great
d43,d07,great
d44,d07,great
d14,d08,great
d25,d08,great
d27,d08,great
d28,d08,great
d14,d09,great
d25,d09,great
d27,d09,great
d28,d09,great
d14,d10,great
d25,d10,great
d27,d10,great
d28,d10,great
d14,d11,great
d25,d11,great
d27,d11,great
d28,d11,great
d25,d12,great
d27,d12,great
d28,d12,great
d25,d13,great
d27,d13,great
d28,d13,great
d18,d14,great
d19,d14,great
d20,d14,great
d21,d14,great
d22,d14,great
d23,d14,great
d24,d14,great
d25,d14,great
d26,d14,great
d27,d14,great
d28,d14,great
d29,d14,great
d30,d14,great
d31,d14,great
d32,d14,great
d33,d14,great
d34,d14,great
d35,d14,great
d36,d14,great
d37,d14,great
d38,d14,great
d39,d14,great
d40,d14,great
d41,d14,great
d42,d14,great
d43,d14,great
d44,d14,great
d25,d15,great
d27,d15,great
d28,d15,great
d25,d16,great
d27,d16,great
d28,d16,great
d25,d17,great
d27,d17,great
d28,d17,great
d25,d18,great
d27,d18,great
d28,d18,great
d25,d19,great
d27,d19,great
d28,d19,great
d25,d20,great
d27,d20,great
d28,d20,great
d25,d21,great
d27,d21,great
d28,d21,great
d25,d22,great
d27,d22,great
d28,d22,great
d25,d23,great
d27,d23,great
d28,d23,great
d25,d24,great
d27,d24,great
d28,d24,great
d29,d25,great
d30,d25,great
d31,d25,great
d32,d25,great
d33,d25,great
d34,d25,great
d35,d25,great
d36,d25,great
d37,d25,great
d38,d25,great
d39,d25,great
d40,d25,great
d41,d25,great
d42,d25,great
d43,d25,great
d44,d25,great
d30,d27,great
d31,d27,great
d32,d27,great
d33,d27,great
d34,d27,great
d35,d27,great
d36,d27,great
d37,d27,great
d38,d27,great
d39,d27,great
d40,d27,great
d41,d27,great
d42,d27,great
d43,d27,great
d44,d27,great
d30,d28,great
d31,d28,great
d32,d28,great
d33,d28,great
d34,d28,great
d35,d28,great
d36,d28,great
d37,d28,great
d38,d28,great
d39,d28,great
d40,d28,great
d41,d28,great
d42,d28,great
d43,d28,great
d44,d28,great
d47,d01,great
d50,d01,great
d55,d01,great
d47,d02,great
d50,d02,great
d55,d02,great
d45,d03,great
d46,d03,great
d47,d03,great
d48,d03,great
d49,d03,great
d50,d03,great
d51,d03,great
d52,d03,great
d53,d03,great
d54,d03,great
d55,d03,great
d45,d04,great
d46,d04,great
d47,d04,great
d48,d04,great
d49,d04,great
d50,d04,great
d51,d04,great
d52,d04,great
d53,d04,great
d54,d04,great
d55,d04,great
d47,d05,great
d50,d05,great
d55,d05,great
d45,d06,great
d46,d06,great
d47,d06,great
d48,d06,great
d49,d06,great
d50,d06,great
d51,d06,great
d52,d06,great
d53,d06,great
d54,d06,great
d55,d06,great
d45,d07,great
d46,d07,great
d47,d07,great
d48,d07,great
d49,d07,great
d50,d07,great
d51,d07,great
d52,d07,great
d53,d07,great
d54,d07,great
d55,d07,great
d47,d08,great
d50,d08,great
d55,d08,great
d47,d09,great
d50,d09,great
d55,d09,great
d47,d10,great
d50,d10,great
d55,d10,great
d47,d11,great
d50,d11,great
d55,d11,great
d47,d12,great
d50,d12,great
d55,d12,great
d47,d13,great
d50,d13,great
d55,d13,great
d45,d14,great
d46,d14,great
d47,d14,great
d48,d14,great
d49,d14,great
d50,d14,great
d51,d14,great
d52,d14,great
d53,d14,great
d54,d14,great
d55,d14,great
d47,d15,great
d50,d15,great
d55,d15,great
d47,d16,great
d50,d16,great
d55,d16,great
d47,d17,great
d50,d17,great
d55,d17,great
d47,d18,great
d50,d18,great
d55,d18,great
d47,d19,great
d50,d19,great
d55,d19,great
d47,d20,great
d50,d20,great
d55,d20,great
d47,d21,great
d50,d21,great
d55,d21,great
d47,d22,great
d50,d22,great
d55,d22,great
d47,d23,great
d50,d23,great
d55,d23,great
d47,d24,great
d50,d24,great
d55,d24,great
d45,d25,great
d46,d25,great
d47,d25,great
d48,d25,great
d49,d25,great
d50,d25,great
d51,d25,great
d52,d25,great
d53,d25,great
d54,d25,great
d55,d25,great
d47,d26,great
d50,d26,great
d55,d26,great
d45,d27,great
d46,d27,great
d47,d27,great
d48,d27,great
d49,d27,great
d50,d27,great
d51,d27,great
d52,d27,great
d53,d27,great
d54,d27,great
d55,d27,great
d45,d28,great
d46,d28,great
d47,d28,great
d48,d28,great
d49,d28,great
d50,d28,great
d51,d28,great
d52,d28,great
d53,d28,great
d54,d28,great
d55,d28,great
d47,d29,great
d50,d29,great
d55,d29,great
d47,d30,great
d50,d30,great
d55,d30,great
d47,d31,great
d50,d31,great
d55,d31,great
d47,d32,great
d50,d32,great
d55,d32,great
d47,d33,great
d50,d33,great
d55,d33,great
d47,d34,great
d50,d34,great
d55,d34,great
d47,d35,great
d50,d35,great
d55,d35,great
d47,d36,great
d50,d36,great
d55,d36,great
d47,d37,great
d50,d37,great
d55,d37,great
d47,d38,great
d50,d38,great
d55,d38,great
d47,d39,great
d50,d39,great
d55,d39,great
d47,d40,great
d50,d40,great
d47,d41,great
d50,d41,great
d47,d42,great
d50,d42,great
d47,d43,great
d50,d43,great
d42,d55,great
d43,d55,great
d44,d55,great
d47,d45,great
d50,d45,great
d47,d46,great
d50,d46,great
d55,d46,great
d47,d49,great
d50,d49,great
d51,d50,great
d52,d50,great
d47,d53,great
d50,d53,great
d47,d54,great
d50,d54,great
d45,d55,great
d47,d55,great
d48,d55,great
d49,d55,great
d50,d55,great
d51,d55,great
d52,d55,great
d53,d55,great
d54,d55,great
d01,d03,less
d02,d03,less
d01,d04,less
d02,d04,less
d03,d04,less
d03,d05,less
d01,d06,less
d02,d06,less
d03,d06,less
d01,d07,less
d02,d07,less
d03,d07,less
d03,d08,less
d04,d08,less
d03,d09,less
d04,d09,less
d06,d09,less
d03,d10,less
d04,d10,less
d06,d10,less
d03,d11,less
d04,d11,less
d06,d11,less
d07,d11,less
d03,d12,less
d04,d12,less
d06,d12,less
d07,d12,less
d03,d13,less
d04,d13,less
d06,d13,less
d07,d13,less
d01,d14,less
d02,d14,less
d03,d14,less
d04,d14,less
d05,d14,less
d06,d14,less
d07,d14,less
d08,d14,less
d09,d14,less
d10,d14,less
d11,d14,less
d03,d15,less
d04,d15,less
d06,d15,less
d07,d15,less
d03,d16,less
d04,d16,less
d06,d16,less
d07,d16,less
d03,d17,less
d04,d17,less
d06,d17,less
d07,d17,less
d03,d18,less
d04,d18,less
d06,d18,less
d07,d18,less
d14,d18,less
d03,d19,less
d04,d19,less
d06,d19,less
d07,d19,less
d14,d19,less
d03,d20,less
d04,d20,less
d06,d20,less
d07,d20,less
d14,d20,less
d03,d21,less
d04,d21,less
d06,d21,less
d07,d21,less
d14,d21,less
d03,d22,less
d04,d22,less
d06,d22,less
d07,d22,less
d14,d22,less
d03,d23,less
d04,d23,less
d06,d23,less
d07,d23,less
d14,d23,less
d03,d24,less
d04,d24,less
d06,d24,less
d07,d24,less
d14,d24,less
d01,d25,less
d02,d25,less
d03,d25,less
d04,d25,less
d05,d25,less
d06,d25,less
d07,d25,less
d08,d25,less
d09,d25,less
d10,d25,less
d11,d25,less
d12,d25,less
d13,d25,less
d14,d25,less
d15,d25,less
d16,d25,less
d17,d25,less
d18,d25,less
d19,d25,less
d20,d25,less
d21,d25,less
d22,d25,less
d23,d25,less
d24,d25,less
d03,d26,less
d04,d26,less
d06,d26,less
d07,d26,less
d14,d26,less
d01,d27,less
d02,d27,less
d03,d27,less
d04,d27,less
d05,d27,less
d06,d27,less
d07,d27,less
d08,d27,less
d09,d27,less
d10,d27,less
d11,d27,less
d12,d27,less
d13,d27,less
d14,d27,less
d15,d27,less
d16,d27,less
d17,d27,less
d18,d27,less
d19,d27,less
d20,d27,less
d21,d27,less
d22,d27,less
d23,d27,less
d24,d27,less
d01,d28,less
d02,d28,less
d03,d28,less
d04,d28,less
d05,d28,less
d06,d28,less
d07,d28,less
d08,d28,less
d09,d28,less
d10,d28,less
d11,d28,less
d12,d28,less
d13,d28,less
d14,d28,less
d15,d28,less
d16,d28,less
d17,d28,less
d18,d28,less
d19,d28,less
d20,d28,less
d21,d28,less
d22,d28,less
d23,d28,less
d24,d28,less
d03,d29,less
d04,d29,less
d06,d29,less
d07,d29,less
d14,d29,less
d25,d29,less
d03,d30,less
d04,d30,less
d06,d30,less
d07,d30,less
d14,d30,less
d25,d30,less
d27,d30,less
d28,d30,less
d03,d31,less
d04,d31,less
d06,d31,less
d07,d31,less
d14,d31,less
d25,d31,less
d27,d31,less
d28,d31,less
d03,d32,less
d04,d32,less
d06,d32,less
d07,d32,less
d14,d32,less
d25,d32,less
d27,d32,less
d28,d32,less
d03,d33,less
d04,d33,less
d06,d33,less
d07,d33,less
d14,d33,less
d25,d33,less
d27,d33,less
d28,d33,less
d03,d34,less
d04,d34,less
d06,d34,less
d07,d34,less
d14,d34,less
d25,d34,less
d27,d34,less
d28,d34,less
d03,d35,less
d04,d35,less
d06,d35,less
d07,d35,less
d14,d35,less
d25,d35,less
d27,d35,less
d28,d35,less
d03,d36,less
d04,d36,less
d06,d36,less
d07,d36,less
d14,d36,less
d25,d36,less
d27,d36,less
d28,d36,less
d03,d37,less
d04,d37,less
d06,d37,less
d07,d37,less
d14,d37,less
d25,d37,less
d27,d37,less
d28,d37,less
d03,d38,less
d04,d38,less
d06,d38,less
d07,d38,less
d14,d38,less
d25,d38,less
d27,d38,less
d28,d38,less
d03,d39,less
d04,d39,less
d06,d39,less
d07,d39,less
d14,d39,less
d25,d39,less
d27,d39,less
d28,d39,less
d03,d40,less
d04,d40,less
d06,d40,less
d07,d40,less
d14,d40,less
d25,d40,less
d27,d40,less
d28,d40,less
d03,d41,less
d04,d41,less
d06,d41,less
d07,d41,less
d14,d41,less
d25,d41,less
d27,d41,less
d28,d41,less
d03,d42,less
d04,d42,less
d06,d42,less
d07,d42,less
d14,d42,less
d25,d42,less
d27,d42,less
d28,d42,less
d03,d43,less
d04,d43,less
d06,d43,less
d07,d43,less
d14,d43,less
d25,d43,less
d27,d43,less
d28,d43,less
d03,d44,less
d04,d44,less
d06,d44,less
d07,d44,less
d14,d44,less
d25,d44,less
d27,d44,less
d28,d44,less
d55,d42,less
d55,d43,less
d55,d44,less
d03,d45,less
d04,d45,less
d06,d45,less
d07,d45,less
d14,d45,less
d25,d45,less
d27,d45,less
d28,d45,less
d03,d46,less
d04,d46,less
d06,d46,less
d07,d46,less
d14,d46,less
d25,d46,less
d27,d46,less
d28,d46,less
d01,d47,less
d02,d47,less
d03,d47,less
d04,d47,less
d05,d47,less
d06,d47,less
d07,d47,less
d08,d47,less
d09,d47,less
d10,d47,less
d11,d47,less
d12,d47,less
d13,d47,less
d14,d47,less
d15,d47,less
d16,d47,less
d17,d47,less
d18,d47,less
d19,d47,less
d20,d47,less
d21,d47,less
d22,d47,less
d23,d47,less
d24,d47,less
d25,d47,less
d26,d47,less
d27,d47,less
d28,d47,less
d29,d47,less
d30,d47,less
d31,d47,less
d32,d47,less
d33,d47,less
d34,d47,less
d35,d47,less
d36,d47,less
d37,d47,less
d38,d47,less
d39,d47,less
d40,d47,less
d41,d47,less
d42,d47,less
d43,d47,less
d03,d48,less
d04,d48,less
d06,d48,less
d07,d48,less
d14,d48,less
d25,d48,less
d27,d48,less
d28,d48,less
d03,d49,less
d04,d49,less
d06,d49,less
d07,d49,less
d14,d49,less
d25,d49,less
d27,d49,less
d28,d49,less
d01,d50,less
d02,d50,less
d03,d50,less
d04,d50,less
d05,d50,less
d06,d50,less
d07,d50,less
d08,d50,less
d09,d50,less
d10,d50,less
d11,d50,less
d12,d50,less
d13,d50,less
d14,d50,less
d15,d50,less
d16,d50,less
d17,d50,less
d18,d50,less
d19,d50,less
d20,d50,less
d21,d50,less
d22,d50,less
d23,d50,less
d24,d50,less
d25,d50,less
d26,d50,less
d27,d50,less
d28,d50,less
d29,d50,less
d30,d50,less
d31,d50,less
d32,d50,less
d33,d50,less
d34,d50,less
d35,d50,less
d36,d50,less
d37,d50,less
d38,d50,less
d39,d50,less
d40,d50,less
d41,d50,less
d42,d50,less
d43,d50,less
d03,d51,less
d04,d51,less
d06,d51,less
d07,d51,less
d14,d51,less
d25,d51,less
d27,d51,less
d28,d51,less
d03,d52,less
d04,d52,less
d06,d52,less
d07,d52,less
d14,d52,less
d25,d52,less
d27,d52,less
d28,d52,less
d03,d53,less
d04,d53,less
d06,d53,less
d07,d53,less
d14,d53,less
d25,d53,less
d27,d53,less
d28,d53,less
d03,d54,less
d04,d54,less
d06,d54,less
d07,d54,less
d14,d54,less
d25,d54,less
d27,d54,less
d28,d54,less
d01,d55,less
d02,d55,less
d03,d55,less
d04,d55,less
d05,d55,less
d06,d55,less
d07,d55,less
d08,d55,less
d09,d55,less
d10,d55,less
d11,d55,less
d12,d55,less
d13,d55,less
d14,d55,less
d15,d55,less
d16,d55,less
d17,d55,less
d18,d55,less
d19,d55,less
d20,d55,less
d21,d55,less
d22,d55,less
d23,d55,less
d24,d55,less
d25,d55,less
d26,d55,less
d27,d55,less
d28,d55,less
d29,d55,less
d30,d55,less
d31,d55,less
d32,d55,less
d33,d55,less
d34,d55,less
d35,d55,less
d36,d55,less
d37,d55,less
d38,d55,less
d39,d55,less
d55,d45,less
d45,d47,less
d46,d47,less
d49,d47,less
d53,d47,less
d54,d47,less
d55,d47,less
d55,d48,less
d55,d49,less
d45,d50,less
d46,d50,less
d49,d50,less
d53,d50,less
d54,d50,less
d55,d50,less
d50,d51,less
d55,d51,less
d50,d52,less
d55,d52,less
d55,d53,less
d55,d54,less
d46,d55,less
d12,d01,great
d15,d01,great
d18,d01,great
d21,d01,great
d38,d01,great
d44,d01,great
d12,d02,great
d15,d02,great
d18,d02,great
d21,d02,great
d38,d02,great
d44,d02,great
d12,d03,great
d15,d03,great
d18,d03,great
d21,d03,great
d38,d03,great
d44,d03,great
d12,d04,great
d15,d04,great
d18,d04,great
d21,d04,great
d38,d04,great
d44,d04,great
d12,d05,great
d15,d05,great
d18,d05,great
d21,d05,great
d38,d05,great
d44,d05,great
d12,d06,great
d15,d06,great
d18,d06,great
d21,d06,great
d38,d06,great
d44,d06,great
d12,d07,great
d15,d07,great
d18,d07,great
d21,d07,great
d38,d07,great
d44,d07,great
d12,d08,great
d15,d08,great
d18,d08,great
d21,d08,great
d38,d08,great
d44,d08,great
d12,d09,great
d15,d09,great
d18,d09,great
d21,d09,great
d38,d09,great
d44,d09,great
d15,d10,great
d18,d10,great
d21,d10,great
d38,d10,great
d44,d10,great
d15,d11,great
d18,d11,great
d21,d11,great
d38,d11,great
d44,d11,great
d17,d12,great
d18,d12,great
d19,d12,great
d20,d12,great
d21,d12,great
d22,d12,great
d23,d12,great
d24,d12,great
d25,d12,great
d26,d12,great
d27,d12,great
d28,d12,great
d29,d12,great
d30,d12,great
d31,d12,great
d32,d12,great
d33,d12,great
d34,d12,great
d35,d12,great
d36,d12,great
d37,d12,great
d38,d12,great
d39,d12,great
d40,d12,great
d41,d12,great
d42,d12,great
d43,d12,great
d44,d12,great
d18,d13,great
d21,d13,great
d38,d13,great
d44,d13,great
d18,d14,great
d21,d14,great
d38,d14,great
d44,d14,great
d21,d15,great
d22,d15,great
d23,d15,great
d24,d15,great
d25,d15,great
d26,d15,great
d27,d15,great
d28,d15,great
d29,d15,great
d30,d15,great
d31,d15,great
d32,d15,great
d33,d15,great
d34,d15,great
d35,d15,great
d36,d15,great
d37,d15,great
d38,d15,great
d39,d15,great
d40,d15,great
d41,d15,great
d42,d15,great
d43,d15,great
d44,d15,great
d21,d16,great
d38,d16,great
d44,d16,great
d21,d17,great
d38,d17,great
d44,d17,great
d23,d18,great
d24,d18,great
d25,d18,great
d26,d18,great
d27,d18,great
d28,d18,great
d29,d18,great
d30,d18,great
d31,d18,great
d32,d18,great
d33,d18,great
d34,d18,great
d35,d18,great
d36,d18,great
d37,d18,great
d38,d18,great
d39,d18,great
d40,d18,great
d41,d18,great
d42,d18,great
d43,d18,great
d44,d18,great
d38,d19,great
d44,d19,great
d38,d20,great
d44,d20,great
d23,d21,great
d24,d21,great
d25,d21,great
d26,d21,great
d27,d21,great
d28,d21,great
d29,d21,great
d30,d21,great
d31,d21,great
d32,d21,great
d33,d21,great
d34,d21,great
d35,d21,great
d36,d21,great
d37,d21,great
d38,d21,great
d39,d21,great
d40,d21,great
d41,d21,great
d42,d21,great
d43,d21,great
d44,d21,great
d38,d22,great
d44,d22,great
d38,d23,great
d44,d23,great
d38,d24,great
d44,d24,great
d38,d25,great
d44,d25,great
d38,d26,great
d44,d26,great
d38,d27,great
d44,d27,great
d38,d28,great
d44,d28,great
d38,d29,great
d44,d29,great
d38,d30,great
d44,d30,great
d38,d31,great
d44,d31,great
d38,d32,great
d44,d32,great
d38,d33,great
d44,d33,great
d38,d34,great
d44,d34,great
d38,d35,great
d44,d35,great
d38,d36,great
d44,d36,great
d38,d37,great
d44,d37,great
d40,d38,great
d41,d38,great
d42,d38,great
d43,d38,great
d44,d38,great
d44,d39,great
d44,d40,great
d44,d41,great
d44,d42,great
d44,d43,great
d46,d01,great
d49,d01,great
d51,d01,great
d52,d01,great
d53,d01,great
d46,d02,great
d49,d02,great
d51,d02,great
d52,d02,great
d53,d02,great
d46,d03,great
d49,d03,great
d51,d03,great
d52,d03,great
d53,d03,great
d46,d04,great
d49,d04,great
d51,d04,great
d52,d04,great
d53,d04,great
d46,d05,great
d49,d05,great
d51,d05,great
d52,d05,great
d53,d05,great
d46,d06,great
d49,d06,great
d51,d06,great
d52,d06,great
d53,d06,great
d46,d07,great
d49,d07,great
d51,d07,great
d52,d07,great
d53,d07,great
d46,d08,great
